state,county,candidate,party,total_votes,percent_dem,percent_rep
Maine,Hancock Cty Townships,Donald Trump,REP,7,0.538461538,0.461538462
Maine,Hancock Cty Townships,Joe Biden,DEM,6,,
Maine,Oxford Cty Townships,Donald Trump,REP,159,0.511254019,0.488745981
Maine,Oxford Cty Townships,Joe Biden,DEM,152,,
Maine,Penobscot Cty Townships,Donald Trump,REP,348,0.698795181,0.301204819
Maine,Penobscot Cty Townships,Joe Biden,DEM,150,,
Maine,Piscataquis Cty Townshps,Donald Trump,REP,61,0.701149425,0.298850575
Maine,Piscataquis Cty Townshps,Joe Biden,DEM,26,,
Maine,Somerset Cty Townships,Donald Trump,REP,173,0.733050847,0.266949153
Maine,Somerset Cty Townships,Joe Biden,DEM,63,,
Maine,Washington Cty Townships,Donald Trump,REP,21,0.7,0.3
Maine,Washington Cty Townships,Joe Biden,DEM,9,,
Maine,Indian Township Vtng Dst,Joe Biden,DEM,191,0.734615385,0.265384615
Maine,Indian Township Vtng Dst,Donald Trump,REP,69,,
Maine,Oxbow Plt.,Donald Trump,REP,22,0.628571429,0.371428571
Maine,Oxbow Plt.,Joe Biden,DEM,13,,
Maine,Pleasant Point Votng Dst,Joe Biden,DEM,196,0.848484848,0.151515152
Maine,Pleasant Point Votng Dst,Donald Trump,REP,35,,
Maine,Auburn,Joe Biden,DEM,6482,0.545118157,0.454881843
Maine,Auburn,Donald Trump,REP,5409,,
Maine,Durham,Joe Biden,DEM,1361,0.505196733,0.494803267
Maine,Durham,Donald Trump,REP,1333,,
Maine,Greene,Donald Trump,REP,1663,0.64532402,0.35467598
Maine,Greene,Joe Biden,DEM,914,,
Maine,Leeds,Donald Trump,REP,818,0.618291761,0.381708239
Maine,Leeds,Joe Biden,DEM,505,,
Maine,Lewiston,Joe Biden,DEM,9616,0.570750237,0.429249763
Maine,Lewiston,Donald Trump,REP,7232,,
Maine,Lisbon,Donald Trump,REP,2853,0.565734682,0.434265318
Maine,Lisbon,Joe Biden,DEM,2190,,
Maine,Livermore,Donald Trump,REP,783,0.577433628,0.422566372
Maine,Livermore,Joe Biden,DEM,573,,
Maine,Livermore Falls,Donald Trump,REP,809,0.599703484,0.400296516
Maine,Livermore Falls,Joe Biden,DEM,540,,
Maine,Mechanic Falls,Donald Trump,REP,989,0.603416718,0.396583282
Maine,Mechanic Falls,Joe Biden,DEM,650,,
Maine,Minot,Donald Trump,REP,1040,0.606060606,0.393939394
Maine,Minot,Joe Biden,DEM,676,,
Maine,Poland,Donald Trump,REP,1906,0.557472945,0.442527055
Maine,Poland,Joe Biden,DEM,1513,,
Maine,Sabattus,Donald Trump,REP,1765,0.630582351,0.369417649
Maine,Sabattus,Joe Biden,DEM,1034,,
Maine,Turner,Donald Trump,REP,2052,0.614371257,0.385628743
Maine,Turner,Joe Biden,DEM,1288,,
Maine,Wales,Donald Trump,REP,616,0.691358025,0.308641975
Maine,Wales,Joe Biden,DEM,275,,
Maine,Allagash,Donald Trump,REP,95,0.562130178,0.437869822
Maine,Allagash,Joe Biden,DEM,74,,
Maine,Amity,Donald Trump,REP,96,0.780487805,0.219512195
Maine,Amity,Joe Biden,DEM,27,,
Maine,Ashland,Donald Trump,REP,376,0.619439868,0.380560132
Maine,Ashland,Joe Biden,DEM,231,,
Maine,Blaine,Donald Trump,REP,298,0.75443038,0.24556962
Maine,Blaine,Joe Biden,DEM,97,,
Maine,Bridgewater,Donald Trump,REP,214,0.735395189,0.264604811
Maine,Bridgewater,Joe Biden,DEM,77,,
Maine,Caribou,Donald Trump,REP,2262,0.570635721,0.429364279
Maine,Caribou,Joe Biden,DEM,1702,,
Maine,Cary Plt.,Joe Biden,DEM,0,#DIV/0!,#DIV/0!
Maine,Cary Plt.,Donald Trump,REP,0,,
Maine,Castle Hill,Donald Trump,REP,130,0.572687225,0.427312775
Maine,Castle Hill,Joe Biden,DEM,97,,
Maine,Caswell,Donald Trump,REP,73,0.553030303,0.446969697
Maine,Caswell,Joe Biden,DEM,59,,
Maine,Chapman,Donald Trump,REP,177,0.645985401,0.354014599
Maine,Chapman,Joe Biden,DEM,97,,
Maine,Crystal,Donald Trump,REP,120,0.754716981,0.245283019
Maine,Crystal,Joe Biden,DEM,39,,
Maine,Cyr Plt.,Donald Trump,REP,30,0.535714286,0.464285714
Maine,Cyr Plt.,Joe Biden,DEM,26,,
Maine,Dyer Brook,Donald Trump,REP,106,0.726027397,0.273972603
Maine,Dyer Brook,Joe Biden,DEM,40,,
Maine,Eagle Lake,Donald Trump,REP,256,0.565121413,0.434878587
Maine,Eagle Lake,Joe Biden,DEM,197,,
Maine,Easton,Donald Trump,REP,467,0.65960452,0.34039548
Maine,Easton,Joe Biden,DEM,241,,
Maine,Fort Fairfield,Donald Trump,REP,985,0.593731163,0.406268837
Maine,Fort Fairfield,Joe Biden,DEM,674,,
Maine,Fort Kent,Donald Trump,REP,1141,0.516289593,0.483710407
Maine,Fort Kent,Joe Biden,DEM,1069,,
Maine,Frenchville,Donald Trump,REP,361,0.605704698,0.394295302
Maine,Frenchville,Joe Biden,DEM,235,,
Maine,Garfield Plt.,Donald Trump,REP,42,0.79245283,0.20754717
Maine,Garfield Plt.,Joe Biden,DEM,11,,
Maine,Glenwood Plt.,Joe Biden,DEM,0,0,1
Maine,Glenwood Plt.,Donald Trump,REP,1,,
Maine,Grand Isle,Donald Trump,REP,119,0.526548673,0.473451327
Maine,Grand Isle,Joe Biden,DEM,107,,
Maine,Hamlin,Donald Trump,REP,61,0.559633028,0.440366972
Maine,Hamlin,Joe Biden,DEM,48,,
Maine,Hammond,Donald Trump,REP,34,0.755555556,0.244444444
Maine,Hammond,Joe Biden,DEM,11,,
Maine,Haynesville,Donald Trump,REP,50,0.806451613,0.193548387
Maine,Haynesville,Joe Biden,DEM,12,,
Maine,Hersey,Joe Biden,DEM,8,1,0
Maine,Hersey,Donald Trump,REP,0,,
Maine,Hodgdon,Donald Trump,REP,613,0.768170426,0.231829574
Maine,Hodgdon,Joe Biden,DEM,185,,
Maine,Houlton,Donald Trump,REP,1639,0.610428305,0.389571695
Maine,Houlton,Joe Biden,DEM,1046,,
Maine,Island Falls,Donald Trump,REP,306,0.698630137,0.301369863
Maine,Island Falls,Joe Biden,DEM,132,,
Maine,Limestone,Donald Trump,REP,423,0.565508021,0.434491979
Maine,Limestone,Joe Biden,DEM,325,,
Maine,Linneus,Donald Trump,REP,411,0.81547619,0.18452381
Maine,Linneus,Joe Biden,DEM,93,,
Maine,Littleton,Donald Trump,REP,381,0.729885057,0.270114943
Maine,Littleton,Joe Biden,DEM,141,,
Maine,Ludlow,Donald Trump,REP,169,0.684210526,0.315789474
Maine,Ludlow,Joe Biden,DEM,78,,
Maine,Macwahoc Plt.,Donald Trump,REP,30,0.714285714,0.285714286
Maine,Macwahoc Plt.,Joe Biden,DEM,12,,
Maine,Madawaska,Joe Biden,DEM,1143,0.548727796,0.451272204
Maine,Madawaska,Donald Trump,REP,940,,
Maine,Mapleton,Donald Trump,REP,726,0.641342756,0.358657244
Maine,Mapleton,Joe Biden,DEM,406,,
Maine,Mars Hill,Donald Trump,REP,511,0.697135061,0.302864939
Maine,Mars Hill,Joe Biden,DEM,222,,
Maine,Masardis,Donald Trump,REP,85,0.714285714,0.285714286
Maine,Masardis,Joe Biden,DEM,34,,
Maine,Merrill,Donald Trump,REP,91,0.679104478,0.320895522
Maine,Merrill,Joe Biden,DEM,43,,
Maine,Monticello,Donald Trump,REP,335,0.777262181,0.222737819
Maine,Monticello,Joe Biden,DEM,96,,
Maine,Moro Plt.,Donald Trump,REP,27,0.931034483,0.068965517
Maine,Moro Plt.,Joe Biden,DEM,2,,
Maine,Nashville Plt.,Donald Trump,REP,16,0.695652174,0.304347826
Maine,Nashville Plt.,Joe Biden,DEM,7,,
Maine,New Canada,Donald Trump,REP,93,0.603896104,0.396103896
Maine,New Canada,Joe Biden,DEM,61,,
Maine,New Limerick,Donald Trump,REP,253,0.6875,0.3125
Maine,New Limerick,Joe Biden,DEM,115,,
Maine,New Sweden,Donald Trump,REP,178,0.565079365,0.434920635
Maine,New Sweden,Joe Biden,DEM,137,,
Maine,Oakfield,Donald Trump,REP,286,0.720403023,0.279596977
Maine,Oakfield,Joe Biden,DEM,111,,
Maine,Orient,Donald Trump,REP,68,0.755555556,0.244444444
Maine,Orient,Joe Biden,DEM,22,,
Maine,Penobscot Nation Vot Dst,Joe Biden,DEM,237,0.81443299,0.18556701
Maine,Penobscot Nation Vot Dst,Donald Trump,REP,54,,
Maine,Perham,Donald Trump,REP,146,0.701923077,0.298076923
Maine,Perham,Joe Biden,DEM,62,,
Maine,Portage Lake,Donald Trump,REP,160,0.617760618,0.382239382
Maine,Portage Lake,Joe Biden,DEM,99,,
Maine,Presque Isle,Donald Trump,REP,2266,0.549333333,0.450666667
Maine,Presque Isle,Joe Biden,DEM,1859,,
Maine,Reed Plt.,Donald Trump,REP,58,0.716049383,0.283950617
Maine,Reed Plt.,Joe Biden,DEM,23,,
Maine,Saint Agatha,Donald Trump,REP,334,0.533546326,0.466453674
Maine,Saint Agatha,Joe Biden,DEM,292,,
Maine,St. Francis,Joe Biden,DEM,121,0.5,0.5
Maine,St. Francis,Donald Trump,REP,121,,
Maine,St. John Plt.,Donald Trump,REP,104,0.622754491,0.377245509
Maine,St. John Plt.,Joe Biden,DEM,63,,
Maine,Sherman,Donald Trump,REP,497,0.759938838,0.240061162
Maine,Sherman,Joe Biden,DEM,157,,
Maine,Smyrna,Donald Trump,REP,111,0.707006369,0.292993631
Maine,Smyrna,Joe Biden,DEM,46,,
Maine,Stockholm,Donald Trump,REP,86,0.551282051,0.448717949
Maine,Stockholm,Joe Biden,DEM,70,,
Maine,Van Buren,Joe Biden,DEM,471,0.531602709,0.468397291
Maine,Van Buren,Donald Trump,REP,415,,
Maine,Wade,Donald Trump,REP,79,0.598484848,0.401515152
Maine,Wade,Joe Biden,DEM,53,,
Maine,Wallagrass,Joe Biden,DEM,153,0.533101045,0.466898955
Maine,Wallagrass,Donald Trump,REP,134,,
Maine,Washburn,Donald Trump,REP,518,0.650753769,0.349246231
Maine,Washburn,Joe Biden,DEM,278,,
Maine,Westfield,Donald Trump,REP,174,0.654135338,0.345864662
Maine,Westfield,Joe Biden,DEM,92,,
Maine,Westmanland,Joe Biden,DEM,30,0.555555556,0.444444444
Maine,Westmanland,Donald Trump,REP,24,,
Maine,Weston,Donald Trump,REP,125,0.694444444,0.305555556
Maine,Weston,Joe Biden,DEM,55,,
Maine,Winterville Plt.,Donald Trump,REP,72,0.595041322,0.404958678
Maine,Winterville Plt.,Joe Biden,DEM,49,,
Maine,Woodland,Donald Trump,REP,409,0.63117284,0.36882716
Maine,Woodland,Joe Biden,DEM,239,,
Maine,Baldwin,Donald Trump,REP,623,0.64028777,0.35971223
Maine,Baldwin,Joe Biden,DEM,350,,
Maine,Bridgton,Joe Biden,DEM,1656,0.520100503,0.479899497
Maine,Bridgton,Donald Trump,REP,1528,,
Maine,Brunswick,Joe Biden,DEM,9728,0.722680336,0.277319664
Maine,Brunswick,Donald Trump,REP,3733,,
Maine,Cape Elizabeth,Joe Biden,DEM,5349,0.785347232,0.214652768
Maine,Cape Elizabeth,Donald Trump,REP,1462,,
Maine,Casco,Donald Trump,REP,1184,0.533333333,0.466666667
Maine,Casco,Joe Biden,DEM,1036,,
Maine,Chebeague Island,Joe Biden,DEM,255,0.794392523,0.205607477
Maine,Chebeague Island,Donald Trump,REP,66,,
Maine,Cumberland,Joe Biden,DEM,4074,0.693564862,0.306435138
Maine,Cumberland,Donald Trump,REP,1800,,
Maine,Falmouth,Joe Biden,DEM,6147,0.697017802,0.302982198
Maine,Falmouth,Donald Trump,REP,2672,,
Maine,Freeport,Joe Biden,DEM,4327,0.720926358,0.279073642
Maine,Freeport,Donald Trump,REP,1675,,
Maine,Frye Island,Joe Biden,DEM,38,0.666666667,0.333333333
Maine,Frye Island,Donald Trump,REP,19,,
Maine,Gorham,Joe Biden,DEM,6460,0.601769912,0.398230088
Maine,Gorham,Donald Trump,REP,4275,,
Maine,Gray,Joe Biden,DEM,2653,0.509213052,0.490786948
Maine,Gray,Donald Trump,REP,2557,,
Maine,Harpswell,Joe Biden,DEM,2379,0.625723304,0.374276696
Maine,Harpswell,Donald Trump,REP,1423,,
Maine,Harrison,Donald Trump,REP,796,0.517891997,0.482108003
Maine,Harrison,Joe Biden,DEM,741,,
Maine,Long Island,Joe Biden,DEM,133,0.715053763,0.284946237
Maine,Long Island,Donald Trump,REP,53,,
Maine,Naples,Donald Trump,REP,1389,0.572075783,0.427924217
Maine,Naples,Joe Biden,DEM,1039,,
Maine,New Gloucester,Donald Trump,REP,1757,0.505320679,0.494679321
Maine,New Gloucester,Joe Biden,DEM,1720,,
Maine,North Yarmouth,Joe Biden,DEM,1862,0.646527778,0.353472222
Maine,North Yarmouth,Donald Trump,REP,1018,,
Maine,Portland,Joe Biden,DEM,33786,0.838945173,0.161054827
Maine,Portland,Donald Trump,REP,6486,,
Maine,Pownal,Joe Biden,DEM,685,0.583475298,0.416524702
Maine,Pownal,Donald Trump,REP,489,,
Maine,Raymond,Joe Biden,DEM,1589,0.519111402,0.480888598
Maine,Raymond,Donald Trump,REP,1472,,
Maine,Scarborough,Joe Biden,DEM,9487,0.645198585,0.354801415
Maine,Scarborough,Donald Trump,REP,5217,,
Maine,Sebago,Donald Trump,REP,719,0.576121795,0.423878205
Maine,Sebago,Joe Biden,DEM,529,,
Maine,South Portland,Joe Biden,DEM,12075,0.761445327,0.238554673
Maine,South Portland,Donald Trump,REP,3783,,
Maine,Standish,Donald Trump,REP,3078,0.521871821,0.478128179
Maine,Standish,Joe Biden,DEM,2820,,
Maine,Westbrook,Joe Biden,DEM,7274,0.669489185,0.330510815
Maine,Westbrook,Donald Trump,REP,3591,,
Maine,Windham,Joe Biden,DEM,5782,0.522690291,0.477309709
Maine,Windham,Donald Trump,REP,5280,,
Maine,Yarmouth,Joe Biden,DEM,4785,0.768798201,0.231201799
Maine,Yarmouth,Donald Trump,REP,1439,,
Maine,Avon,Donald Trump,REP,164,0.630769231,0.369230769
Maine,Avon,Joe Biden,DEM,96,,
Maine,Carrabassett Valley,Joe Biden,DEM,348,0.6796875,0.3203125
Maine,Carrabassett Valley,Donald Trump,REP,164,,
Maine,Carthage,Donald Trump,REP,214,0.708609272,0.291390728
Maine,Carthage,Joe Biden,DEM,88,,
Maine,Chesterville,Donald Trump,REP,460,0.594315245,0.405684755
Maine,Chesterville,Joe Biden,DEM,314,,
Maine,Coplin Plt.,Joe Biden,DEM,59,0.572815534,0.427184466
Maine,Coplin Plt.,Donald Trump,REP,44,,
Maine,Dallas Plt.,Donald Trump,REP,104,0.514851485,0.485148515
Maine,Dallas Plt.,Joe Biden,DEM,98,,
Maine,Eustis,Donald Trump,REP,255,0.595794393,0.404205607
Maine,Eustis,Joe Biden,DEM,173,,
Maine,Farmington,Joe Biden,DEM,2225,0.590812533,0.409187467
Maine,Farmington,Donald Trump,REP,1541,,
Maine,Industry,Donald Trump,REP,253,0.521649485,0.478350515
Maine,Industry,Joe Biden,DEM,232,,
Maine,Jay,Donald Trump,REP,1375,0.529865125,0.470134875
Maine,Jay,Joe Biden,DEM,1220,,
Maine,Kingfield,Donald Trump,REP,444,0.52173913,0.47826087
Maine,Kingfield,Joe Biden,DEM,407,,
Maine,New Sharon,Donald Trump,REP,528,0.574537541,0.425462459
Maine,New Sharon,Joe Biden,DEM,391,,
Maine,New Vineyard,Donald Trump,REP,293,0.655480984,0.344519016
Maine,New Vineyard,Joe Biden,DEM,154,,
Maine,Phillips,Donald Trump,REP,385,0.604395604,0.395604396
Maine,Phillips,Joe Biden,DEM,252,,
Maine,Rangeley,Donald Trump,REP,449,0.604306864,0.395693136
Maine,Rangeley,Joe Biden,DEM,294,,
Maine,Rangeley Plt.,Donald Trump,REP,86,0.601398601,0.398601399
Maine,Rangeley Plt.,Joe Biden,DEM,57,,
Maine,Sandy River Plt.,Joe Biden,DEM,65,0.643564356,0.356435644
Maine,Sandy River Plt.,Donald Trump,REP,36,,
Maine,Strong,Donald Trump,REP,526,0.664141414,0.335858586
Maine,Strong,Joe Biden,DEM,266,,
Maine,Temple,Joe Biden,DEM,172,0.525993884,0.474006116
Maine,Temple,Donald Trump,REP,155,,
Maine,Weld,Joe Biden,DEM,149,0.508532423,0.491467577
Maine,Weld,Donald Trump,REP,144,,
Maine,Wilton,Donald Trump,REP,1117,0.533174224,0.466825776
Maine,Wilton,Joe Biden,DEM,978,,
Maine,Amherst,Donald Trump,REP,115,0.642458101,0.357541899
Maine,Amherst,Joe Biden,DEM,64,,
Maine,Aurora,Donald Trump,REP,42,0.591549296,0.408450704
Maine,Aurora,Joe Biden,DEM,29,,
Maine,Bar Harbor,Joe Biden,DEM,2678,0.769098219,0.230901781
Maine,Bar Harbor,Donald Trump,REP,804,,
Maine,Blue Hill,Joe Biden,DEM,1310,0.677352637,0.322647363
Maine,Blue Hill,Donald Trump,REP,624,,
Maine,Brooklin,Joe Biden,DEM,426,0.692682927,0.307317073
Maine,Brooklin,Donald Trump,REP,189,,
Maine,Brooksville,Joe Biden,DEM,450,0.67264574,0.32735426
Maine,Brooksville,Donald Trump,REP,219,,
Maine,Bucksport,Donald Trump,REP,1481,0.536788692,0.463211308
Maine,Bucksport,Joe Biden,DEM,1278,,
Maine,Castine,Joe Biden,DEM,346,0.717842324,0.282157676
Maine,Castine,Donald Trump,REP,136,,
Maine,Cranberry Isles,Joe Biden,DEM,95,0.72519084,0.27480916
Maine,Cranberry Isles,Donald Trump,REP,36,,
Maine,Dedham,Donald Trump,REP,582,0.516415262,0.483584738
Maine,Dedham,Joe Biden,DEM,545,,
Maine,Deer Isle,Joe Biden,DEM,806,0.619047619,0.380952381
Maine,Deer Isle,Donald Trump,REP,496,,
Maine,Eastbrook,Donald Trump,REP,148,0.694835681,0.305164319
Maine,Eastbrook,Joe Biden,DEM,65,,
Maine,Ellsworth,Donald Trump,REP,2359,0.509173322,0.490826678
Maine,Ellsworth,Joe Biden,DEM,2274,,
Maine,Franklin,Donald Trump,REP,459,0.546428571,0.453571429
Maine,Franklin,Joe Biden,DEM,381,,
Maine,Frenchboro,Donald Trump,REP,19,0.612903226,0.387096774
Maine,Frenchboro,Joe Biden,DEM,12,,
Maine,Gouldsboro,Donald Trump,REP,612,0.561983471,0.438016529
Maine,Gouldsboro,Joe Biden,DEM,477,,
Maine,Great Pond,Donald Trump,REP,25,0.581395349,0.418604651
Maine,Great Pond,Joe Biden,DEM,18,,
Maine,Hancock,Donald Trump,REP,778,0.541405706,0.458594294
Maine,Hancock,Joe Biden,DEM,659,,
Maine,Lamoine,Joe Biden,DEM,616,0.516778523,0.483221477
Maine,Lamoine,Donald Trump,REP,576,,
Maine,Mariaville,Donald Trump,REP,191,0.628289474,0.371710526
Maine,Mariaville,Joe Biden,DEM,113,,
Maine,Mount Desert,Joe Biden,DEM,1066,0.736696614,0.263303386
Maine,Mount Desert,Donald Trump,REP,381,,
Maine,Orland,Donald Trump,REP,693,0.500722543,0.499277457
Maine,Orland,Joe Biden,DEM,691,,
Maine,Osborn,Donald Trump,REP,31,0.756097561,0.243902439
Maine,Osborn,Joe Biden,DEM,10,,
Maine,Otis,Donald Trump,REP,323,0.678571429,0.321428571
Maine,Otis,Joe Biden,DEM,153,,
Maine,Penobscot,Joe Biden,DEM,512,0.62591687,0.37408313
Maine,Penobscot,Donald Trump,REP,306,,
Maine,Sedgwick,Joe Biden,DEM,511,0.614182692,0.385817308
Maine,Sedgwick,Donald Trump,REP,321,,
Maine,Sorrento,Donald Trump,REP,94,0.513661202,0.486338798
Maine,Sorrento,Joe Biden,DEM,89,,
Maine,Southwest Harbor,Joe Biden,DEM,728,0.65644725,0.34355275
Maine,Southwest Harbor,Donald Trump,REP,381,,
Maine,Stonington,Joe Biden,DEM,409,0.650238474,0.349761526
Maine,Stonington,Donald Trump,REP,220,,
Maine,Sullivan,Joe Biden,DEM,354,0.504273504,0.495726496
Maine,Sullivan,Donald Trump,REP,348,,
Maine,Surry,Joe Biden,DEM,596,0.562264151,0.437735849
Maine,Surry,Donald Trump,REP,464,,
Maine,Swan's Island,Joe Biden,DEM,132,0.505747126,0.494252874
Maine,Swan's Island,Donald Trump,REP,129,,
Maine,Tremont,Joe Biden,DEM,590,0.583003953,0.416996047
Maine,Tremont,Donald Trump,REP,422,,
Maine,Trenton,Joe Biden,DEM,509,0.530208333,0.469791667
Maine,Trenton,Donald Trump,REP,451,,
Maine,Verona,Donald Trump,REP,182,0.535294118,0.464705882
Maine,Verona,Joe Biden,DEM,158,,
Maine,Waltham,Donald Trump,REP,159,0.700440529,0.299559471
Maine,Waltham,Joe Biden,DEM,68,,
Maine,Winter Harbor,Donald Trump,REP,179,0.552469136,0.447530864
Maine,Winter Harbor,Joe Biden,DEM,145,,
Maine,Albion,Donald Trump,REP,801,0.675379427,0.324620573
Maine,Albion,Joe Biden,DEM,385,,
Maine,Augusta,Joe Biden,DEM,5248,0.558119749,0.441880251
Maine,Augusta,Donald Trump,REP,4155,,
Maine,Belgrade,Donald Trump,REP,1166,0.539814815,0.460185185
Maine,Belgrade,Joe Biden,DEM,994,,
Maine,Benton,Donald Trump,REP,984,0.618478944,0.381521056
Maine,Benton,Joe Biden,DEM,607,,
Maine,Chelsea,Donald Trump,REP,917,0.602496715,0.397503285
Maine,Chelsea,Joe Biden,DEM,605,,
Maine,China,Donald Trump,REP,1395,0.557553957,0.442446043
Maine,China,Joe Biden,DEM,1107,,
Maine,Clinton,Donald Trump,REP,1098,0.631397355,0.368602645
Maine,Clinton,Joe Biden,DEM,641,,
Maine,Farmingdale,Joe Biden,DEM,903,0.540394973,0.459605027
Maine,Farmingdale,Donald Trump,REP,768,,
Maine,Fayette,Donald Trump,REP,421,0.52039555,0.47960445
Maine,Fayette,Joe Biden,DEM,388,,
Maine,Gardiner,Joe Biden,DEM,1694,0.535229068,0.464770932
Maine,Gardiner,Donald Trump,REP,1471,,
Maine,Hallowell,Joe Biden,DEM,1277,0.741579559,0.258420441
Maine,Hallowell,Donald Trump,REP,445,,
Maine,Litchfield,Donald Trump,REP,1260,0.597156398,0.402843602
Maine,Litchfield,Joe Biden,DEM,850,,
Maine,Manchester,Joe Biden,DEM,832,0.506699147,0.493300853
Maine,Manchester,Donald Trump,REP,810,,
Maine,Monmouth,Donald Trump,REP,1397,0.564216478,0.435783522
Maine,Monmouth,Joe Biden,DEM,1079,,
Maine,Mount Vernon,Joe Biden,DEM,576,0.507042254,0.492957746
Maine,Mount Vernon,Donald Trump,REP,560,,
Maine,Oakland,Donald Trump,REP,1853,0.524335031,0.475664969
Maine,Oakland,Joe Biden,DEM,1681,,
Maine,Pittston,Donald Trump,REP,1034,0.59942029,0.40057971
Maine,Pittston,Joe Biden,DEM,691,,
Maine,Randolph,Donald Trump,REP,533,0.533,0.467
Maine,Randolph,Joe Biden,DEM,467,,
Maine,Readfield,Joe Biden,DEM,943,0.535491198,0.464508802
Maine,Readfield,Donald Trump,REP,818,,
Maine,Rome,Donald Trump,REP,350,0.507246377,0.492753623
Maine,Rome,Joe Biden,DEM,340,,
Maine,Sidney,Donald Trump,REP,1688,0.587743733,0.412256267
Maine,Sidney,Joe Biden,DEM,1184,,
Maine,Unity,Donald Trump,REP,455,0.506117909,0.493882091
Maine,Unity,Joe Biden,DEM,444,,
Maine,Vassalboro,Donald Trump,REP,1394,0.564601053,0.435398947
Maine,Vassalboro,Joe Biden,DEM,1075,,
Maine,Vienna,Donald Trump,REP,208,0.527918782,0.472081218
Maine,Vienna,Joe Biden,DEM,186,,
Maine,Waterville,Joe Biden,DEM,5019,0.656421658,0.343578342
Maine,Waterville,Donald Trump,REP,2627,,
Maine,Wayne,Joe Biden,DEM,506,0.595995289,0.404004711
Maine,Wayne,Donald Trump,REP,343,,
Maine,West Gardiner,Donald Trump,REP,1317,0.568407423,0.431592577
Maine,West Gardiner,Joe Biden,DEM,1000,,
Maine,Windsor,Donald Trump,REP,899,0.653343023,0.346656977
Maine,Windsor,Joe Biden,DEM,477,,
Maine,Winslow,Donald Trump,REP,2360,0.519366197,0.480633803
